cliid,gender,birth_date,marz_id,phone,mobile_operator,email
596367,Male,1996-05-22,1,37477687977,VivacellMTS,oyy957@gmail.com
596368,Male,1996-05-22,1,37477384950,VivacellMTS,edb905@gmail.com
596442,Male,1996-08-22,0,37477347811,VivacellMTS,usk335@gmail.com
596562,Male,1976-12-22,1,37477758661,VivacellMTS,dkc985@mail.ru
597330,Male,1987-07-24,1,37455409820,Ucom,lqp672@yandex.ru
597381,Male,1993-08-24,1,37477714011,VivacellMTS,srq498@gmail.com
597606,Male,1984-01-25,1,37477245880,VivacellMTS,bru209@mail.ru
597772,Male,1982-05-25,2,37477729672,VivacellMTS,ddn153@gmail.com
597904,Male,1986-09-25,10,37477448957,VivacellMTS,lby372@mail.ru
598054,Male,1988-06-16,2,37477293103,VivacellMTS,nyb474@gmail.com
598282,Male,1993-05-26,10,37477051770,VivacellMTS,iws321@mail.ru
598449,Male,1995-10-26,0,37477942705,VivacellMTS,xsl717@gmail.com
598463,Male,1980-11-26,1,37499540779,Beeline,qnn191@gmail.com
598472,Male,1990-11-26,1,37477356256,VivacellMTS,xcn564@list.ru
598490,Male,1970-12-26,1,37499489415,Beeline,gbw973@bk.ru
598697,Male,1993-03-27,7,37477035397,VivacellMTS,hlj790@mail.ru
598854,Male,1997-08-27,3,37477909538,VivacellMTS,whd153@gmail.com
598856,Male,1999-10-27,9,37477548403,VivacellMTS,jnu510@mail.ru
598944,Male,1989-11-27,0,37477236738,VivacellMTS,plz396@gmail.con
599029,Male,1992-06-27,1,37477638423,VivacellMTS,jdw611@mail.ru
599135,Male,1995-09-17,1,37455918329,Ucom,kkk808@mail.ru
599136,Male,1997-02-28,1,37477357454,VivacellMTS,vie300@list.ru
599198,Male,1987-04-28,7,37477144597,VivacellMTS,uqu707@mail.ru
599369,Male,1987-09-28,0,37477002762,VivacellMTS,rqc960@gmail.com
599780,Male,1992-09-29,1,37477863705,VivacellMTS,qua969@mail.ru
599787,Male,1991-09-29,1,37477677090,VivacellMTS,yxp364@mail.ru
599828,Male,1999-10-30,1,37499893505,Beeline,joh777@yahoo.com
599874,Male,1975-12-29,3,37477835956,VivacellMTS,zur272@mail.ru
600016,Male,1994-03-30,1,37477775191,VivacellMTS,ins274@karas.am
600023,Male,1998-03-30,10,37455053659,Ucom,hqb306@icloud.com
600063,Male,1982-05-30,1,37477088100,VivacellMTS,flk897@gmail.com
600082,Male,1995-05-30,3,37499494296,Beeline,xly929@gmail.com
600169,Male,1996-08-30,1,37477707649,VivacellMTS,fjc455@gmail.com
600241,Male,1994-10-30,1,37477803124,VivacellMTS,ktv552@gmail.com
600492,Male,1996-07-31,1,37499147864,Beeline,cwk157@mail.ru
600545,Male,1986-10-31,1,37499445140,Beeline,ghv946@list.ru
600672,Female,1994-01-01,3,37477122457,VivacellMTS,dby415@gmail.com
600737,Female,1961-03-01,6,37477623752,VivacellMTS,jpo243@mail.ru
601172,Female,1964-02-02,10,37477891526,VivacellMTS,dge198@gmail.com
601351,Female,1990-08-02,0,37477037943,VivacellMTS,zjd169@mail.ru
601483,Female,1964-06-02,1,37477718478,VivacellMTS,yet265@gmail.com
602056,Female,1983-09-04,4,37477328084,VivacellMTS,jec114@mail.ru
602095,Female,1992-10-04,1,37477289388,VivacellMTS,ijt493@gmail.com
602306,Female,1980-04-05,1,37477238086,VivacellMTS,ufx607@mail.ru
602406,Female,1977-09-05,1,37499328612,Beeline,ddo347@gmail.com
602469,Female,1994-11-05,11,37477524399,VivacellMTS,cxa534@mail.ru
602482,Female,1985-12-05,11,37477841438,VivacellMTS,tgq214@gmail.com
602614,Female,1988-03-06,3,37477767971,VivacellMTS,eav783@gmail.com
602707,Female,1999-07-06,1,37499559838,Beeline,rsu917@mail.ru
603351,Female,1999-03-08,10,37455925729,Ucom,zle487@mail.ru
603692,Female,1998-04-09,11,37455454117,Ucom,bxa175@gmail.com
603883,Female,1983-12-09,1,37499856035,Beeline,vrz434@gmail.com
603913,Female,1985-06-09,11,37477185235,VivacellMTS,ueg111@mail.ru
604164,Female,1989-09-10,0,37499397042,Beeline,ftt564@gmail.com
604237,Female,1996-11-10,11,37477579598,VivacellMTS,pql223@mail.ru
604306,Female,2000-01-11,6,37477736603,VivacellMTS,fme327@mail.ru
604313,Female,1986-01-11,0,37499008828,Beeline,xne701@gmail.com
604520,Female,1984-10-11,1,37477314079,VivacellMTS,xpn137@mail.ru
604652,Female,1984-01-12,1,37477218052,VivacellMTS,ufc244@gmail.com
604838,Female,1994-08-12,1,37499401763,Beeline,hoi178@mail.ru
604867,Female,1997-09-12,0,37477094459,VivacellMTS,ebl683@mail.ru
605044,Female,1996-02-13,11,37455275424,Ucom,gxx115@gmail.com
605131,Female,1987-07-13,1,37477204778,VivacellMTS,tgc652@yahoo.com
605401,Female,1997-04-14,0,37477023023,VivacellMTS,nkq308@mail.ru
605459,Female,1997-07-14,1,37499148301,Beeline,ysc355@aspu.am
605532,Female,1988-10-14,1,37477344205,VivacellMTS,als464@mail.ru
605933,Female,1996-12-15,2,37477026888,VivacellMTS,zqa413@mail.ru
606057,Female,1988-03-16,1,37455463115,Ucom,qpq875@mail.ru
606234,Female,1997-09-16,6,37477801025,VivacellMTS,muw509@gmail.com
606428,Female,1994-03-17,0,37477464746,VivacellMTS,xup859@mail.ru
606556,Female,1988-09-17,4,37477429274,VivacellMTS,sjv846@gmail.com
606709,Female,1983-01-18,1,37477504173,VivacellMTS,zfm564@mail.ru
606939,Female,1995-09-18,10,37477068794,VivacellMTS,xbe582@mail.ru
607047,Female,1991-06-18,11,37477818720,VivacellMTS,ple981@bk.ru
607049,Female,1997-06-18,6,37477711395,VivacellMTS,gem414@bk.ru
607254,Female,1973-09-19,0,37477178803,VivacellMTS,urq195@mail.ru
607315,Female,1976-12-19,1,37455878324,Ucom,qmr210@mail.ru
607437,Female,1996-02-17,11,37477955168,VivacellMTS,yyt612@mail.ru
607478,Female,1996-03-20,1,37499203417,Beeline,xko786@gmail.com
607822,Female,2000-02-21,0,37477512549,VivacellMTS,dyf176@gmail.com
607869,Female,1996-03-21,3,37477404913,VivacellMTS,rxx233@mail.ru
607963,Female,1995-07-21,1,37477570832,VivacellMTS,bra731@gmail.com
607985,Female,2000-09-21,6,37455072875,Ucom,tkf569@mail.ru
608031,Female,1991-10-21,1,37477675080,VivacellMTS,rct833@mail.ru
608232,Female,1991-04-22,3,37477993175,VivacellMTS,stm103@mail.ru
608292,Female,1992-07-22,0,37477412809,VivacellMTS,pmd212@icloud.com
608645,Female,1988-07-23,1,37477245621,VivacellMTS,nqj461@list.ru
608646,Female,1988-07-23,1,37477883623,VivacellMTS,kib622@inbox.ru
609334,Female,2000-09-25,0,37477936103,VivacellMTS,xxj304@gmail.com
609361,Female,1996-09-25,11,37477401889,VivacellMTS,rlh205@mail.ru
610272,Female,1992-05-28,1,37477769062,VivacellMTS,wil278@mail.ru
610380,Female,1978-10-28,10,37477783762,VivacellMTS,qnp433@gmail.com
610386,Female,1988-10-28,0,37499079641,Beeline,fbg700@gmail.com
610650,Female,1999-08-29,6,37455230850,Ucom,fdj455@gmail.com
610657,Female,1966-09-29,1,37477046015,VivacellMTS,pfv308@mail.ru
610765,Female,1989-12-29,1,37455760419,Ucom,aqq263@gmail.com
611066,Female,1991-06-30,1,37455341419,Ucom,kvz328@mail.ru
611070,Female,1998-06-30,10,37477922366,VivacellMTS,iok379@gmail.com
611092,Female,1981-01-31,1,37499822359,Beeline,oze369@mail.ru
611262,Male,1989-01-19,1,37477015356,VivacellMTS,xpn574@mail.ru
611266,Male,2000-02-13,1,37499528909,Beeline,cxr927@mail.ru
611271,Male,1996-03-09,3,37477673501,VivacellMTS,rcf888@mail.ru
611286,Male,1986-06-05,1,37477302693,VivacellMTS,eoc336@bk.ru
611300,Female,1991-08-13,1,37477982278,VivacellMTS,uvw373@inbox.ru
611301,Male,1990-11-22,0,37477903376,VivacellMTS,oak320@mail.ru
611307,Male,1991-08-30,4,37477423429,VivacellMTS,awe636@icloud.com
611313,Female,1994-08-17,1,37477519763,VivacellMTS,ocn272@gmail.com
611355,Female,1971-08-02,1,37477342405,VivacellMTS,ntk654@list.ru
611376,Female,1993-08-13,1,37455584538,Ucom,eyw580@mail.ru
611388,Male,1991-01-13,10,37477557394,VivacellMTS,dca591@gmail.com
611405,Male,1992-09-11,1,37477754092,VivacellMTS,kts867@gmail.com
611406,Female,1997-07-07,6,37455770757,Ucom,bad485@gmail.com
611507,Male,1992-10-27,1,37455320705,Ucom,lvx800@outlook.com
611509,Female,1973-04-18,6,37477199246,VivacellMTS,djh489@mail.ru
611521,Male,1980-04-27,1,37455209369,Ucom,aej527@mail.ru
611534,Male,1986-08-28,10,37499796051,Beeline,ana326@mail.ru
611535,Female,1990-07-12,1,37455573377,Ucom,yzs861@mail.ru
611562,Male,1995-04-15,10,37477500732,VivacellMTS,rdb964@list.ru
611567,Male,1992-03-25,1,37477191713,VivacellMTS,oyo988@mail.ru
611583,Male,1994-06-15,3,37455423293,Ucom,mav217@mail.ru
611594,Male,1992-07-10,1,37477629428,VivacellMTS,vtt340@inbox.ru
611599,Female,1959-03-08,11,37477969014,VivacellMTS,wyl594@mail.ru
611601,Male,1986-12-14,6,37477223688,VivacellMTS,xus742@gmail.com
611626,Male,1991-05-11,1,37477847117,VivacellMTS,uhn102@mail.ru
611641,Male,1983-11-03,1,37455402744,Ucom,mzg292@gmail.com
611663,Female,1994-06-07,12,37497831438,KharabakhTelecom,ort919@mail.ru
611664,Male,1990-08-23,1,37499829394,Beeline,bpt687@mail.ru
611679,Male,1985-04-27,1,37477224920,VivacellMTS,wus951@mail.ru
611680,Male,1996-01-16,2,37455006444,Ucom,den618@gmail.com
611689,Male,1981-10-23,1,37477218786,VivacellMTS,zxj887@mail.ru
611716,Male,1991-02-23,12,37497133473,KharabakhTelecom,nkq731@mail.ru
611722,Female,1989-07-30,1,37477420276,VivacellMTS,tgd206@gmail.com
611795,Male,1999-01-17,11,37477185894,VivacellMTS,atq497@gmail.com
611799,Male,1970-04-09,1,37455903479,Ucom,abp610@gmail.com
611801,Female,1990-07-28,1,37477157045,VivacellMTS,knk376@gmail.com
611806,Male,1995-12-15,1,37477962218,VivacellMTS,oke432@mail.ru
611859,Male,1996-11-11,0,37477459310,VivacellMTS,fpe118@bk.ru
612000,Female,1967-09-27,1,37499723605,Beeline,jik577@gmail.com
612038,Male,1998-03-14,1,37499955001,Beeline,tds658@mail.ru
612074,Male,2000-02-29,0,37477741077,VivacellMTS,ceo259@mail.ru
612140,Male,1998-10-14,2,37455800727,Ucom,uvt901@mail.ru
612152,Female,1998-07-18,1,37499128038,Beeline,qep785@mail.ru
612154,Female,1998-11-08,1,37477474673,VivacellMTS,ngg906@mail.ru
612165,Female,1994-11-23,1,37477657426,VivacellMTS,zsw193@mail.ru
612168,Female,1996-02-15,6,37477758827,VivacellMTS,umy872@mail.ru
612180,Male,1992-02-20,1,37455363417,Ucom,jgu555@gmail.com
612197,Male,1998-02-14,1,37477363482,VivacellMTS,juk550@gmail.com
612214,Male,1990-05-23,11,37477779060,VivacellMTS,myf784@gmail.com
612222,Male,1989-03-22,1,37477756091,VivacellMTS,zns950@gmail.com
612246,Female,1980-08-06,11,37477211189,VivacellMTS,mzb504@gmail.com
612257,Female,1999-03-26,3,37477697102,VivacellMTS,lae638@gmail.com
612273,Male,1995-10-31,1,37499743288,Beeline,tve497@mail.ru
612279,Male,1986-01-03,1,37477527904,VivacellMTS,stb161@mail.ru
612290,Male,1997-10-16,3,37477495954,VivacellMTS,bnh311@mail.ru
612296,Male,1991-09-18,1,37455178998,Ucom,ahc128@gmail.com
612362,Male,1976-10-04,10,37477945215,VivacellMTS,zqi361@mail.ru
612373,Male,1995-09-28,1,37477029847,VivacellMTS,ear863@gmail.com
612374,Male,1998-08-14,6,37477256772,VivacellMTS,yzs262@gmail.com
612380,Female,1996-02-11,1,37477295176,VivacellMTS,rmv110@gmail.com
612445,Male,1997-01-11,1,37477860290,VivacellMTS,wbq780@mail.ru
612500,Female,1992-05-12,1,37477238451,VivacellMTS,zve587@mail.ru
612501,Female,1999-03-23,1,37477718072,VivacellMTS,bdn326@bk.ru
612540,Male,1999-02-05,1,37499187978,Beeline,agd155@yandex.ru
612575,Male,1996-03-19,0,37477822735,VivacellMTS,yfg763@gmail.com
612586,Female,1993-05-30,10,37499015384,Beeline,bct196@supere.ml
612608,Female,1997-02-19,1,37477352599,VivacellMTS,hvy378@bk.ru
612613,Male,1986-07-19,0,37477260429,VivacellMTS,mpt150@gmail.com
612615,Male,1990-06-22,0,37477417874,VivacellMTS,bks758@gmail.com
612630,Female,1976-09-23,1,37499732395,Beeline,etj529@gmail.com
612652,Male,1985-03-30,1,37455746906,Ucom,qzp351@gmail.com
612656,Female,1984-04-17,3,37477834154,VivacellMTS,yqq818@bk.ru
612657,Male,1987-05-31,1,37455651910,Ucom,yvh667@gmail.com
612678,Female,1997-11-29,1,37477957224,VivacellMTS,gkz855@gmail.com
612690,Female,1994-07-07,1,37477139839,VivacellMTS,giv903@gmail.com
612743,Male,1993-01-12,3,37477821004,VivacellMTS,yut817@mail.ru
612754,Female,1960-07-28,1,37499691767,Beeline,yzy527@inbox.ru
612761,Male,1958-01-05,1,37499119192,Beeline,and508@gmail.com
612771,Male,1990-04-09,4,37477930066,VivacellMTS,hvm267@mail.ru
612777,Male,1990-08-17,6,37499568391,Beeline,gph949@gmail.com
612779,Female,1959-09-16,1,37477828452,VivacellMTS,fld909@gmail.com
612825,Female,1984-01-08,1,37499595738,Beeline,fwg480@gmail.com
612831,Female,1988-03-14,11,37455379663,Ucom,qwp705@mail.ru
612845,Male,1997-03-27,6,37477111052,VivacellMTS,kxe553@gmail.com
612854,Male,1989-07-04,0,37477497979,VivacellMTS,rhh860@mail.ru
612868,Male,1998-01-19,11,37477306304,VivacellMTS,nlu542@gmail.com
612869,Female,1990-04-27,1,37477223372,VivacellMTS,roz738@mail.ru
612875,Male,1989-10-07,1,37499878869,Beeline,ary962@mail.ru
612900,Female,1976-08-08,4,37477695215,VivacellMTS,jqx914@gmail.com
612934,Female,1987-02-17,1,37477841656,VivacellMTS,ouc667@gmail.com
612943,Male,1998-02-18,6,37455408706,Ucom,avh783@bk.ru
612950,Male,1960-08-31,1,37477672958,VivacellMTS,yvj894@internet.ru
612957,Female,1971-12-15,1,37477632930,VivacellMTS,qgn370@gmail.com
612971,Female,1993-07-05,1,37477512046,VivacellMTS,awu136@inbox.ru
612972,Male,1999-12-20,2,37477468786,VivacellMTS,wap834@gmail.com
612978,Female,1994-03-04,1,37477959189,VivacellMTS,rel106@mail.ru
613009,Female,1995-11-18,11,37477866059,VivacellMTS,wvf639@gmail.com
613059,Male,1995-10-02,1,37477643305,VivacellMTS,qhu524@gmail.com
613067,Male,1991-02-09,6,37477320750,VivacellMTS,xby184@mail.ru
613072,Male,1972-09-16,1,37477303844,VivacellMTS,vcv516@gmail.com
613128,Male,1989-01-17,9,37477466721,VivacellMTS,qkp719@gmail.com
613140,Female,1999-09-25,1,37477478396,VivacellMTS,rxa297@mail.ru
613176,Female,1988-06-06,6,37477300949,VivacellMTS,xio473@gmail.com
613185,Female,1992-02-23,11,37499683418,Beeline,xey341@gmail.com
613204,Male,1994-05-04,1,37477973489,VivacellMTS,kdy184@mail.ru
613222,Female,1998-08-22,1,37477692460,VivacellMTS,cbd255@bk.ru
613223,Female,1972-02-17,1,37477025465,VivacellMTS,efh818@bk.ru
613234,Male,1996-01-05,1,37477957046,VivacellMTS,nwp727@mail.ru
613254,Male,1987-11-18,10,37477752605,VivacellMTS,ewl225@mail.ru
613312,Male,1988-04-22,6,37477935632,VivacellMTS,yhr251@mail.ru
613327,Male,1975-01-06,1,37477676837,VivacellMTS,csi871@gmail.com
613338,Female,1993-07-07,0,37477932345,VivacellMTS,djg156@mail.ru
613349,Female,1995-02-10,1,37477816616,VivacellMTS,oos414@gmail.com
613374,Male,1990-10-16,1,37477416697,VivacellMTS,yqo656@gmail.com
613394,Male,1990-05-05,0,37477815410,VivacellMTS,kai553@mail.ru
613427,Female,1985-05-20,3,37477586560,VivacellMTS,zyn536@mail.ru
613461,Male,1964-03-31,1,37499433569,Beeline,fmu594@webtv.am
613467,Male,1991-12-02,4,37499714489,Beeline,ypv472@bk.ru
613488,Male,1993-05-28,4,37477667613,VivacellMTS,gay601@mail.ru
613510,Male,1988-03-08,8,37477560848,VivacellMTS,twh450@bk.ru
613515,Male,1995-12-17,9,37477225612,VivacellMTS,cbw986@gmail.com
613521,Male,1998-06-22,12,37497457024,KharabakhTelecom,wfg883@gmail.com
613527,Female,1964-07-06,1,37477712551,VivacellMTS,pjx558@mail.ru
613531,Female,1971-09-09,1,37455968496,Ucom,nqq515@gmail.com
613533,Female,1984-04-12,0,37455383607,Ucom,epq373@mail.ru
613537,Female,1997-02-25,1,37477108410,VivacellMTS,xqm954@mail.ru
613655,Male,1993-10-26,9,37499610099,Beeline,bnp506@gmail.com
613656,Male,1995-02-12,1,37477564799,VivacellMTS,vpg188@mail.ru
613680,Female,1976-09-06,0,37455448890,Ucom,bnt154@inbox.ru
613701,Female,1990-08-14,1,37499179293,Beeline,ssq189@mail.ru
613710,Male,1977-02-09,1,37477057669,VivacellMTS,vkz801@gmail.com
613717,Male,1999-05-03,1,37499155711,Beeline,xci870@mail.ru
613728,Male,2000-03-16,1,37477501818,VivacellMTS,jdy620@mail.ru
613781,Male,1988-02-04,1,37499074068,Beeline,odb623@gmail.com
613782,Male,2000-01-05,10,37477633163,VivacellMTS,nmi108@gmail.com
613784,Male,1990-04-07,8,37499366467,Beeline,gfc822@mail.ru
613787,Male,1978-02-08,0,37477532381,VivacellMTS,fps959@gmail.com
613788,Male,1985-07-08,6,37477989215,VivacellMTS,wll787@gmail.com
613791,Male,1995-11-09,2,37477095173,VivacellMTS,fae162@yahoo.com
613803,Male,1976-09-15,1,37499018571,Beeline,awk538@gmail.com
613805,Male,1989-03-16,1,37477141840,VivacellMTS,ebq943@gmail.com
613806,Male,1978-06-16,1,37477382878,VivacellMTS,nle125@mail.ru
613809,Male,1998-03-18,12,37497949417,KharabakhTelecom,ffu968@mail.ru
613811,Male,1998-07-19,1,37477216573,VivacellMTS,xow139@gmail.com
613819,Male,1994-02-22,1,37477570295,VivacellMTS,kdb692@gmail.com
613820,Male,1995-09-22,1,37499408019,Beeline,utr353@mail.ru
613829,Male,1995-01-28,6,37499343049,Beeline,qyd134@gmail.com
613830,Male,1998-09-28,6,37477858493,VivacellMTS,gtw300@mail.ru
613833,Male,1985-12-31,1,37477467287,VivacellMTS,vth735@icloud.com
613837,Female,1989-06-03,1,37477259838,VivacellMTS,zhf574@mail.ru
613840,Female,1997-07-05,1,37499541666,Beeline,trf963@gmail.com
613842,Female,1976-08-06,8,37477459176,VivacellMTS,nfq648@gmail.com
613847,Female,1998-05-11,4,37477989823,VivacellMTS,wzv669@gmail.com
613850,Female,1990-11-12,5,37477616043,VivacellMTS,hzq642@list.ru
613852,Female,1996-11-14,11,37477466722,VivacellMTS,jqp585@list.ru
613854,Female,1980-10-16,1,37499343608,Beeline,kku760@mail.ru
613855,Female,1991-11-16,1,37477807923,VivacellMTS,jcg667@gmail.com
613867,Female,1990-01-21,6,37455890086,Ucom,tkg166@gmail.com
613868,Female,1976-02-25,3,37477945428,VivacellMTS,uap623@gmail.com
613873,Female,1992-09-28,1,37477449321,VivacellMTS,aau941@mail.ru
613874,Female,1991-05-29,1,37499133695,Beeline,ezp893@mail.ru
613891,Male,1973-12-30,1,37499542282,Beeline,xwk151@mail.ru
613904,Male,1986-03-21,1,37499492553,Beeline,xge612@gmail.com
613911,Male,1995-01-10,1,37455736367,Ucom,mgi974@mail.ru
613935,Female,1992-07-28,1,37477515418,VivacellMTS,ttm614@bk.ru
613942,Male,1999-06-01,3,37477898537,VivacellMTS,ewp257@icloud.com
613982,Male,1990-02-13,10,37477747590,VivacellMTS,ujq356@mail.ru
614000,Female,1978-10-05,1,37499622475,Beeline,snf587@mail.ru
614031,Male,1987-07-03,1,37477839735,VivacellMTS,jfx704@gmail.com
614110,Male,1992-07-07,1,37455040612,Ucom,ugz495@gmail.com
614155,Male,1983-05-18,1,37455158935,Ucom,for835@gmail.com
614268,Male,1994-10-20,1,37455295547,Ucom,epm498@mail.ru
614280,Male,1997-07-27,0,37477368809,VivacellMTS,cqd752@gmail.com
614316,Female,1987-05-24,1,37477898750,VivacellMTS,auq647@yandex.ru
614361,Male,1993-10-04,3,37455323561,Ucom,ayx170@gmail.com
614365,Male,1990-04-20,1,37455619829,Ucom,rdq671@gmail.com
614367,Male,1993-12-23,1,37499751796,Beeline,hns724@mail.ru
614391,Male,1997-10-25,0,37477144369,VivacellMTS,ydm545@gmail.com
614486,Male,1988-08-08,0,37477189351,VivacellMTS,gti500@mail.ru
614505,Male,1982-05-05,1,37477514123,VivacellMTS,chh631@gmail.com
614514,Female,1996-06-21,1,37477580765,VivacellMTS,lhz581@bk.ru
614515,Female,1991-07-24,11,37477340633,VivacellMTS,wev334@mail.ru
614585,Male,1972-10-03,1,37477969634,VivacellMTS,rxu298@yahoo.com
614589,Male,1993-05-12,0,37477170008,VivacellMTS,xan327@bk.ru
614595,Female,1998-04-10,6,37477480803,VivacellMTS,ucy392@mail.ru
614597,Female,1982-08-19,10,37477760766,VivacellMTS,dyd402@gmail.com
614629,Male,1996-03-22,1,37477078386,VivacellMTS,sfd515@gmail.com
614654,Female,1980-10-22,1,37477271478,VivacellMTS,wuk373@gmail.com
614671,Male,1999-03-06,1,37477159354,VivacellMTS,olg252@gmail.com
614672,Male,1987-07-06,0,37477049837,VivacellMTS,lkm298@gmail.com
614673,Male,1994-07-29,0,37477088504,VivacellMTS,mii193@gmail.com
614694,Male,1995-04-12,1,37455791458,Ucom,ods577@mail.ru
614701,Female,1982-06-16,0,37477020663,VivacellMTS,oos665@gmail.com
614711,Male,1997-03-15,1,37477287703,VivacellMTS,qyc805@gmail.com
614739,Male,1984-12-05,10,37455676646,Ucom,ahx618@list.ru
614740,Male,1990-11-06,1,37499419839,Beeline,aoi832@gmail.com
614743,Female,1994-03-21,1,37455149482,Ucom,ruc751@gmail.com
614745,Male,1994-07-08,0,37455575199,Ucom,tmz122@gmail.com
614748,Male,1993-08-21,3,37477204786,VivacellMTS,gec351@mail.ru
614751,Female,1986-07-04,1,37477447205,VivacellMTS,tlh324@gmail.com
614754,Male,1979-05-06,1,37477529741,VivacellMTS,nkx255@gmail.com
614777,Female,1998-12-12,1,37477376042,VivacellMTS,byt410@gmail.com
614778,Female,1996-01-14,3,37477505970,VivacellMTS,whc948@mail.ru
614806,Male,1996-12-13,12,37497466245,KharabakhTelecom,pmu252@mail.ru
614807,Male,1995-11-05,6,37477878386,VivacellMTS,vlj393@list.ru
614829,Female,1984-03-02,1,37477458710,VivacellMTS,jpx702@mail.ru
614881,Female,1999-08-01,1,37477358000,VivacellMTS,cig208@bk.ru
614991,Male,2000-01-21,1,37477814680,VivacellMTS,jvo379@mail.ru
614996,Female,1990-07-15,0,37499119380,Beeline,obg235@bk.ru
615038,Female,1994-02-27,9,37499275712,Beeline,bnx993@mail.ru
615071,Male,1991-05-26,1,37499578291,Beeline,ofr453@gmail.com
615072,Female,1989-12-07,12,37497648933,KharabakhTelecom,lul894@mail.ru
615097,Male,1993-02-14,12,37497715890,KharabakhTelecom,qtq954@mail.ru
615155,Female,1976-05-20,9,37477648744,VivacellMTS,lyz573@gmail.com
615172,Female,1987-09-02,1,37455039826,Ucom,gup527@mail.ru
615173,Female,1971-04-18,10,37477447939,VivacellMTS,hxy316@mail.ru
615174,Female,1992-05-19,1,37477278148,VivacellMTS,lfu728@mail.ru
615229,Male,1990-05-01,9,37499405692,Beeline,kqj794@gmail.com
615240,Female,1986-09-27,1,37477430216,VivacellMTS,xyw248@gmail.com
615255,Male,1995-08-07,4,37477075176,VivacellMTS,dtd509@gmail.com
615263,Male,1986-02-24,1,37499071963,Beeline,rtn872@gmail.com
615273,Male,1987-04-06,11,37477459700,VivacellMTS,rec977@mail.ru
615285,Male,1994-08-09,1,37477469067,VivacellMTS,ixp581@mail.ru
615307,Female,1996-10-16,1,37477367408,VivacellMTS,qtd164@mail.ru
615335,Female,1987-10-18,1,37477961038,VivacellMTS,cnw471@mail.ru
615337,Male,1982-03-01,1,37499446086,Beeline,tsx121@gmail.com
615355,Male,1999-06-25,0,37455414306,Ucom,ils242@gmail.com
615370,Male,1992-03-09,11,37477671816,VivacellMTS,bsk669@gmail.com
615382,Female,1981-05-19,1,37477730799,VivacellMTS,gue261@gmail.com
615388,Female,1980-03-31,6,37477779049,VivacellMTS,ngn168@gmail.com
615402,Male,1996-06-06,10,37477232980,VivacellMTS,oqo952@gmail.com
615410,Female,1987-10-31,1,37477385198,VivacellMTS,kji479@bk.ru
